hive.metastore.client.cache.v2.enabled	 true	
hive.llap.external.client.cloud.deployment.setup.enabled	 false	
hive.llap.external.client.cloud.rpc.port	30004	
hive.llap.external.client.cloud.output.service.port	30005	
hive.llap.external.client.cloud.jwt.shared.secret.provider	org.apache.hadoop.hive.llap.security.DefaultJwtSharedSecretProvider	
hive.llap.external.client.cloud.jwt.shared.secret		
hive.llap.enable.grace.join.in.llap	 false	
hive.llap.hs2.coordinator.enabled	 true	
hive.llap.daemon.logger	 Constants.LLAP_LOGGER_NAME_QUERY_ROUTING	
hive.llap.output.format.arrow	 true	
hive.llap.lockmetrics.collect	 false	
hive.llap.task.time.print.summary	 false	
hive.trigger.validation.interval	500ms	
hive.reorder.nway.joins	 true	
hive.merge.nway.joins	 false	
hive.log.every.n.records	0L	
hive.msck.path.validation	 throw	
hive.msck.repair.batch.size	3000	
hive.msck.repair.batch.max.retries	4	
hive.server2.llap.concurrent.queries	-1	
hive.tez.enable.memory.manager	 true	
hive.hash.table.inflation.factor	(float) 2.0	
hive.log.trace.id	 	
hive.mm.avoid.s3.globstatus	 true	
hive.conf.restricted.list	"hive.security.authenticator.manager
hive.conf.hidden.list	METASTOREPWD.varname + ,"" + HIVE_SERVER2_SSL_KEYSTORE_PASSWORD.varname"	
"+ "","" + HIVE_SERVER2_WEBUI_SSL_KEYSTORE_PASSWORD.varname"		
"        + "","" + DRUID_METADATA_DB_PASSWORD.varname"		
// Adding the S3 credentials from Hadoop config to be hidden		
"+ "",fs.s3.awsAccessKeyId"""		
"+ "",fs.s3.awsSecretAccessKey"""		
"+ "",fs.s3n.awsAccessKeyId"""		
"+ "",fs.s3n.awsSecretAccessKey"""		
"+ "",fs.s3a.access.key"""		
"+ "",fs.s3a.secret.key"""		
"+ "",fs.s3a.proxy.password"""		
"+ "",dfs.adls.oauth2.credential"""		
"+ "",fs.adl.oauth2.credential"""		
"+ "",fs.azure.account.oauth2.client.secret"""		
"        + "",hive.zookeeper.ssl.keystore.location"""		
"        + "",hive.zookeeper.ssl.keystore.password"""		
"        + "",hive.zookeeper.ssl.truststore.location"""		
"        + "",hive.zookeeper.ssl.truststore.password"""		
hive.conf.internal.variable.list	"hive.added.files.path
hive.query.max.length	 10Mb
hive.query.timeout.seconds	 0s
hive.compute.splits.num.threads	 10
hive.exec.input.listing.max.threads	 0
hive.query.reexecution.enabled	 true
hive.query.reexecution.strategies	overlay"	
hive.query.reexecution.stats.persist.scope	 metastore	
hive.txn.retrysnapshot.max.count	5	
hive.query.reexecution.max.count	1	
hive.query.reexecution.always.collect.operator.stats	 false	
hive.query.reexecution.stats.cache.batch.size	-1	
hive.query.reexecution.stats.cache.size	100_000	
hive.query.planmapper.link.relnodes	 true	
hive.query.recompilation.max.count	1	
hive.scheduled.queries.executor.enabled	 true	
hive.scheduled.queries.namespace	 hive	
hive.scheduled.queries.executor.idle.sleep.time	60s	
hive.scheduled.queries.executor.progress.report.interval	60s	
hive.scheduled.queries.create.as.enabled	 true	
hive.security.authorization.scheduled.queries.supported	FALSE	
hive.scheduled.queries.max.executors	4	
hive.async.cleanup.service.thread.count	10	
hive.async.cleanup.service.queue.size	10000	
hive.query.results.cache.enabled	 true	
hive.query.results.cache.nontransactional.tables.enabled	 false	
hive.query.results.cache.wait.for.pending.results	 true	
hive.query.results.cache.directory	/tmp/hive/_resultscache_	
hive.query.results.cache.max.entry.lifetime	3600s	
hive.query.results.cache.max.size	(long) 2 * 1024 * 1024 * 1024	
hive.query.results.cache.max.entry.size	(long) 10 * 1024 * 1024	
hive.notification.event.poll.interval	60s	
hive.notification.event.consumers	org.apache.hadoop.hive.ql.cache.results.QueryResultsCache$InvalidationEventConsumer	
hive.describe.partitionedtable.ignore.stats	 false	
hive.server2.iceberg.metadata.generator.threads	10	
hive.blobstore.supported.schemes	"s3,s3a,s3n"	
hive.blobstore.use.blobstore.as.scratchdir	 false	
hive.blobstore.optimizations.enabled	 true	
hive.additional.config.files	 	
